_id;Damage;Hostplant Family;Hostplant Genus;Hostplant Species;Hostplant Subspecies/var;HOSTS ID;Insect Author;Insect Family;Insect Genus;Insect Species;Insect Subspecies;Lab Rearing;Location
71471;;Leguminosae;;;;71471;Boisduval;Noctuidae;Spodoptera;littoralis;;;Old World
71418;on cereals;Gramineae;;;;71418;Smith;Noctuidae;Spodoptera;frugiperda;;;Jamaica
71236;on leaves;Leguminosae (P);Vigna;mungo;;71236;Hübner;Noctuidae;Spodoptera;exigua;;;India
71482;;Cruciferae;Brassica;oleracea;;71482;Boisduval;Noctuidae;Spodoptera;littoralis;;;East Africa
71426;on grasses;Gramineae;;;;71426;Smith;Noctuidae;Spodoptera;frugiperda;;;USA
71251;;Alliaceae;Allium;cepa;;71251;Smith;Noctuidae;Spodoptera;frugiperda;;;Puerto Rico
71490;;Rubiaceae;Coffea;;;71490;Boisduval;Noctuidae;Spodoptera;littoralis;;;India
71252;;Amaranthaceae;Amaranthus;;;71252;Smith;Noctuidae;Spodoptera;frugiperda;;;Nearctic
71492;;Rubiaceae;Coffea;;;71492;Boisduval;Noctuidae;Spodoptera;littoralis;;;Southern Africa
71253;;Amaranthaceae;Amaranthus;hybridus;;71253;Smith;Noctuidae;Spodoptera;frugiperda;;;Cosmopolitan
71505;;Leguminosae (P);Glycine;max;;71505;Boisduval;Noctuidae;Spodoptera;littoralis;;;Old World
71254;;Gramineae;Andropogon;virginicus;;71254;Smith;Noctuidae;Spodoptera;frugiperda;;;Nearctic
71507;;Malvaceae;Gossypium;;;71507;Boisduval;Noctuidae;Spodoptera;littoralis;;;Old World
71259;;Asclepiadaceae;Asclepias;;;71259;Smith;Noctuidae;Spodoptera;frugiperda;;;Nearctic
71515;;Convolvulaceae;Ipomoea;batatas;;71515;Boisduval;Noctuidae;Spodoptera;littoralis;;;East Africa
71260;;Asparagaceae;Asparagus;officinalis;;71260;Smith;Noctuidae;Spodoptera;frugiperda;;;Colombia
71520;;Verbenaceae;Lantana;;;71520;Boisduval;Noctuidae;Spodoptera;littoralis;;;Southern Africa
71261;;Asparagaceae;Asparagus;officinalis;;71261;Smith;Noctuidae;Spodoptera;frugiperda;;;Nearctic
71526;;Euphorbiaceae;Manihot;;;71526;Boisduval;Noctuidae;Spodoptera;littoralis;;;Southern Africa
71274;;Leguminosae (P);Cajanus;cajan;;71274;Smith;Noctuidae;Spodoptera;frugiperda;;;Cuba
71528;;Leguminosae (P);Medicago;sativa;;71528;Boisduval;Noctuidae;Spodoptera;littoralis;;;Old World
71286;;Gramineae;Chloris;gayana;;71286;Smith;Noctuidae;Spodoptera;frugiperda;;;Nearctic
71534;;Leguminosae (P);Phaseolus;;;71534;Boisduval;Noctuidae;Spodoptera;littoralis;;;Southern Africa
71287;;Compositae;Chrysanthemum;;;71287;Smith;Noctuidae;Spodoptera;frugiperda;;;Nearctic
71537;;Phytolaccaceae;Phytolacca;;;71537;Boisduval;Noctuidae;Spodoptera;littoralis;;;Southern Africa
71291;;Rutaceae;Citrus;;;71291;Smith;Noctuidae;Spodoptera;frugiperda;;;Jamaica
71543;;Euphorbiaceae;Ricinus;;;71543;Boisduval;Noctuidae;Spodoptera;littoralis;;;Southern Africa
71470;;Cucurbitaceae;;;;71470;Boisduval;Noctuidae;Spodoptera;littoralis;;;Southern Africa
71294;;Rutaceae;Citrus;sinensis;;71294;Smith;Noctuidae;Spodoptera;frugiperda;;;Nearctic
71544;;Euphorbiaceae;Ricinus;communis;;71544;Boisduval;Noctuidae;Spodoptera;littoralis;;;India
71473;;Polyphagous;;;;71473;Boisduval;Noctuidae;Spodoptera;littoralis;;;Mauritius
71296;;Euphorbiaceae;Croton;capitatus;;71296;Smith;Noctuidae;Spodoptera;frugiperda;;;Nearctic
71546;;Solanaceae;Solanum;;;71546;Boisduval;Noctuidae;Spodoptera;littoralis;;;East Africa
71474;;Malvaceae;Abelmoschus;esculentus;;71474;Boisduval;Noctuidae;Spodoptera;littoralis;;;East Africa
71306;;Gramineae;Eleusine;;;71306;Smith;Noctuidae;Spodoptera;frugiperda;;;Cosmopolitan
71547;;Solanaceae;Solanum;melongena;;71547;Boisduval;Noctuidae;Spodoptera;littoralis;;;Old World
71483;;Cruciferae;Brassica;oleracea;;71483;Boisduval;Noctuidae;Spodoptera;littoralis;;;Southern Africa
71309;;Gramineae;Eremochloa;ophiuroides;;71309;Smith;Noctuidae;Spodoptera;frugiperda;;;Cosmopolitan
71560;;Gramineae;Zea;mays;;71560;Boisduval;Noctuidae;Spodoptera;littoralis;;;East Africa
71484;;Cruciferae;Brassica;rapa;sarson;71484;Boisduval;Noctuidae;Spodoptera;littoralis;;;Old World
71318;;Malvaceae;Gossypium;;;71318;Smith;Noctuidae;Spodoptera;frugiperda;;;Cosmopolitan
71563;;Compositae;Zinnia;;;71563;Boisduval;Noctuidae;Spodoptera;littoralis;;;India
71486;;Solanaceae;Capsicum;annuum;;71486;Boisduval;Noctuidae;Spodoptera;littoralis;;;Spain
71321;;Malvaceae;Gossypium;thurberi;;71321;Smith;Noctuidae;Spodoptera;frugiperda;;;USA
71564;on field crops;Polyphagous;;;;71564;Boisduval;Noctuidae;Spodoptera;littoralis;;;Old World
71497;;Cucurbitaceae;Cucurbita;pepo;;71497;Boisduval;Noctuidae;Spodoptera;littoralis;;;East Africa
71327;;Convolvulaceae;Ipomoea;batatas;;71327;Smith;Noctuidae;Spodoptera;frugiperda;;;USA
71567;on leaves;Convolvulaceae;Ipomoea;batatas;;71567;Boisduval;Noctuidae;Spodoptera;littoralis;;;Southern Africa
71499;;Cupressaceae;Cupressus;lusitanica;;71499;Boisduval;Noctuidae;Spodoptera;littoralis;;;East Africa
71332;;Solanaceae;Lycopersicon;;;71332;Smith;Noctuidae;Spodoptera;frugiperda;;;Cosmopolitan
71568;on leaves;Convolvulaceae;Ipomoea;cairica;cairica;71568;Boisduval;Noctuidae;Spodoptera;littoralis;;;India
71504;;Leguminosae (P);Glycine;max;;71504;Boisduval;Noctuidae;Spodoptera;littoralis;;;Nigeria
71333;;Solanaceae;Lycopersicon;esculentum;;71333;Smith;Noctuidae;Spodoptera;frugiperda;;;Nearctic
71572;on seedlings;Myrtaceae;Eucalyptus;saligna;;71572;Boisduval;Noctuidae;Spodoptera;littoralis;;;Uganda
71509;;Compositae;Helianthus;;;71509;Boisduval;Noctuidae;Spodoptera;littoralis;;;Southern Africa
71334;;Leguminosae (P);Macroptilium;lathyroides;;71334;Smith;Noctuidae;Spodoptera;frugiperda;;;Puerto Rico
71573;on seedlings;Rhamnaceae;Maesopsis;eminii;;71573;Boisduval;Noctuidae;Spodoptera;littoralis;;;Uganda
71516;;Convolvulaceae;Ipomoea;batatas;;71516;Boisduval;Noctuidae;Spodoptera;littoralis;;;Old World
71337;;Leguminosae (P);Medicago;sativa;;71337;Smith;Noctuidae;Spodoptera;frugiperda;;;Nearctic
71574;on seedlings;Pinaceae;Pinus;insularis;;71574;Boisduval;Noctuidae;Spodoptera;littoralis;;;Uganda
71522;;Solanaceae;Lycopersicon;;;71522;Boisduval;Noctuidae;Spodoptera;littoralis;;;Southern Africa
71343;;Gramineae;Oryza;sativa;;71343;Smith;Noctuidae;Spodoptera;frugiperda;;;Cosmopolitan
71579;;Leguminosae;;;;71579;Fabricius;Noctuidae;Spodoptera;litura;;;Guam
71525;;Rhamnaceae;Maesopsis;eminii;;71525;Boisduval;Noctuidae;Spodoptera;littoralis;;;East Africa
71346;;Gramineae;Oryza;sativa;;71346;Smith;Noctuidae;Spodoptera;frugiperda;;;Nearctic
71580;;Leguminosae;;;;71580;Fabricius;Noctuidae;Spodoptera;litura;;;Indo-Australian
71539;;Pinaceae;Pinus;;;71539;Boisduval;Noctuidae;Spodoptera;littoralis;;;Southern Africa
71351;;Gramineae;Pennisetum;;;71351;Smith;Noctuidae;Spodoptera;frugiperda;;;Cosmopolitan
71594;;Alliaceae;Allium;ampeloprasum;;71594;Fabricius;Noctuidae;Spodoptera;litura;;;West Malaysia
71550;;Solanaceae;Solanum;tuberosum;;71550;Boisduval;Noctuidae;Spodoptera;littoralis;;;Southern Africa
71357;;Leguminosae (P);Phaseolus;vulgaris;;71357;Smith;Noctuidae;Spodoptera;frugiperda;;;Nearctic
71595;;Alliaceae;Allium;ascalonicum;;71595;Fabricius;Noctuidae;Spodoptera;litura;;;West Malaysia
71555;;Verbenaceae;Verbena;;;71555;Boisduval;Noctuidae;Spodoptera;littoralis;;;East Africa
71363;;Gramineae;Poa;annua;;71363;Smith;Noctuidae;Spodoptera;frugiperda;;;Nearctic
71599;;Malvaceae;Althaea;rosea;;71599;Fabricius;Noctuidae;Spodoptera;litura;;;Hong Kong
71558;;Leguminosae (P);Vigna;unguiculata;;71558;Boisduval;Noctuidae;Spodoptera;littoralis;;;East Africa
71382;;Gramineae;Sorghum;;;71382;Smith;Noctuidae;Spodoptera;frugiperda;;;Cosmopolitan
71601;;Amaranthaceae;Amaranthus;;;71601;Fabricius;Noctuidae;Spodoptera;litura;;;Indonesia
71561;;Gramineae;Zea;mays;;71561;Boisduval;Noctuidae;Spodoptera;littoralis;;;Old World
71383;;Gramineae;Sorghum;;;71383;Smith;Noctuidae;Spodoptera;frugiperda;;;Nearctic
71608;;Umbelliferae;Apium;graveolens;;71608;Fabricius;Noctuidae;Spodoptera;litura;;;Hong Kong
71565;on foliage;Myrtaceae;Eucalyptus;;;71565;Boisduval;Noctuidae;Spodoptera;littoralis;;;Southern Africa
71395;;Gramineae;Triticum;;;71395;Smith;Noctuidae;Spodoptera;frugiperda;;;Cosmopolitan
71614;;Leguminosae (P);Arachis;hypogaea;;71614;Fabricius;Noctuidae;Spodoptera;litura;;;India
71566;on greenhouse crops;Polyphagous;;;;71566;Boisduval;Noctuidae;Spodoptera;littoralis;;;Old World
71399;;Violaceae;Viola;;;71399;Smith;Noctuidae;Spodoptera;frugiperda;;;Nearctic
71615;;Leguminosae (P);Arachis;hypogaea;;71615;Fabricius;Noctuidae;Spodoptera;litura;;;Indo-Australian
71575;on vegetables;Polyphagous;;;;71575;Boisduval;Noctuidae;Spodoptera;littoralis;;;Old World
71404;;Compositae;Xanthium;strumarium;;71404;Smith;Noctuidae;Spodoptera;frugiperda;;;Nearctic
71631;;Cruciferae;Brassica;caulorapa;;71631;Fabricius;Noctuidae;Spodoptera;litura;;;Hong Kong
71578;;Gramineae;;;;71578;Fabricius;Noctuidae;Spodoptera;litura;;;India
71407;;Gramineae;Zea;mays;;71407;Smith;Noctuidae;Spodoptera;frugiperda;;;Cuba
71633;;Cruciferae;Brassica;chinensis;;71633;Fabricius;Noctuidae;Spodoptera;litura;;;West Malaysia
71581;;Polyphagous;;;;71581;Fabricius;Noctuidae;Spodoptera;litura;;;Afrotropical
71420;on field crops;Polyphagous;;;;71420;Smith;Noctuidae;Spodoptera;frugiperda;;;Cosmopolitan
71639;;Cruciferae;Brassica;oleracea;;71639;Fabricius;Noctuidae;Spodoptera;litura;;;Guam
71583;;Malvaceae;Abelmoschus;esculentus;;71583;Fabricius;Noctuidae;Spodoptera;litura;;;East Africa
71423;on grain crops;Polyphagous;;;;71423;Smith;Noctuidae;Spodoptera;frugiperda;;;Nearctic
71643;;Cruciferae;Brassica;oleracea;;71643;Fabricius;Noctuidae;Spodoptera;litura;;;West Malaysia
71590;;Alliaceae;Allium;;;71590;Fabricius;Noctuidae;Spodoptera;litura;;;Australia
71424;on grass;Gramineae;Eriochloa;polystachya;;71424;Smith;Noctuidae;Spodoptera;frugiperda;;;Puerto Rico
71653;;Leguminosae (P);Cajanus;cajan;;71653;Fabricius;Noctuidae;Spodoptera;litura;;;Indo-Australian
71598;;Zingiberaceae;Alpinia;;;71598;Fabricius;Noctuidae;Spodoptera;litura;;;West Malaysia
71425;on grasses;Gramineae;;;;71425;Smith;Noctuidae;Spodoptera;frugiperda;;;Jamaica
71660;;Theaceae;Camellia;sinensis;;71660;Fabricius;Noctuidae;Spodoptera;litura;;;India
71600;;Amaranthaceae;Amaranthus;;;71600;Fabricius;Noctuidae;Spodoptera;litura;;;Guam
71428;on millets;Gramineae;;;;71428;Smith;Noctuidae;Spodoptera;frugiperda;;;Cosmopolitan
71686;;Rutaceae;Citrus;limon;;71686;Fabricius;Noctuidae;Spodoptera;litura;;;West Malaysia
71605;;Scrophulariaceae;Angelonia;salicariaefolia;;71605;Fabricius;Noctuidae;Spodoptera;litura;;;West Malaysia
71695;;Araceae;Colocasia;;;71695;Fabricius;Noctuidae;Spodoptera;litura;;;India
71609;;Umbelliferae;Apium;graveolens;;71609;Fabricius;Noctuidae;Spodoptera;litura;;;India
71696;;Araceae;Colocasia;;;71696;Fabricius;Noctuidae;Spodoptera;litura;;;Sri Lanka
71612;;Leguminosae (P);Arachis;hypogaea;;71612;Fabricius;Noctuidae;Spodoptera;litura;;;East Africa
71697;;Araceae;Colocasia;esculenta;;71697;Fabricius;Noctuidae;Spodoptera;litura;;;Guam
71622;;Chenopodiaceae;Beta;;;71622;Fabricius;Noctuidae;Spodoptera;litura;;;Australia
71700;;Tiliaceae;Corchorus;;;71700;Fabricius;Noctuidae;Spodoptera;litura;;;India
71623;;Chenopodiaceae;Beta;vulgaris;;71623;Fabricius;Noctuidae;Spodoptera;litura;;;Hong Kong
71701;;Tiliaceae;Corchorus;;;71701;Fabricius;Noctuidae;Spodoptera;litura;;;Indo-Australian
71626;;Chenopodiaceae;Beta;vulgaris;;71626;Fabricius;Noctuidae;Spodoptera;litura;;;Sri Lanka
71476;;Scrophulariaceae;Antirrhinum;;;71476;Boisduval;Noctuidae;Spodoptera;littoralis;;;India
71706;;Cucurbitaceae;Cucumis;melo;;71706;Fabricius;Noctuidae;Spodoptera;litura;;;Hong Kong
71630;;Cruciferae;Brassica;alboglabra;;71630;Fabricius;Noctuidae;Spodoptera;litura;;;Hong Kong
71477;;Leguminosae (P);Arachis;;;71477;Boisduval;Noctuidae;Spodoptera;littoralis;;;Southern Africa
71709;;Cucurbitaceae;Cucurbita;moschata;;71709;Fabricius;Noctuidae;Spodoptera;litura;;;Hong Kong
71638;;Cruciferae;Brassica;oleracea;;71638;Fabricius;Noctuidae;Spodoptera;litura;;;Burma
71478;;Leguminosae (P);Arachis;hypogaea;;71478;Boisduval;Noctuidae;Spodoptera;littoralis;;;East Africa
71724;;Dioscoreaceae;Dioscorea;alata;;71724;Fabricius;Noctuidae;Spodoptera;litura;;;Hong Kong
71641;;Cruciferae;Brassica;oleracea;;71641;Fabricius;Noctuidae;Spodoptera;litura;;;India
71481;;Cruciferae;Brassica;;;71481;Boisduval;Noctuidae;Spodoptera;littoralis;;;Spain
71727;;Pontederiaceae;Eichhornia;;;71727;Fabricius;Noctuidae;Spodoptera;litura;;;Bangladesh
71644;;Cruciferae;Brassica;oleracea;botrytis;71644;Fabricius;Noctuidae;Spodoptera;litura;;;East Africa
71488;;Rutaceae;Citrus;sinensis;;71488;Boisduval;Noctuidae;Spodoptera;littoralis;;;Old World
71735;;Myrtaceae;Eugenia;malaccensis;;71735;Fabricius;Noctuidae;Spodoptera;litura;;;India
71651;;Cruciferae;Brassica;rapa;sarson;71651;Fabricius;Noctuidae;Spodoptera;litura;;;Hong Kong
71495;;Cucurbitaceae;Cucumis;melo;;71495;Boisduval;Noctuidae;Spodoptera;littoralis;;;Spain
71738;;Moraceae;Ficus;religiosa;;71738;Fabricius;Noctuidae;Spodoptera;litura;;;India
71654;;Araceae;Caladium;;;71654;Fabricius;Noctuidae;Spodoptera;litura;;;India
71512;;Compositae;Helianthus;annuus;;71512;Boisduval;Noctuidae;Spodoptera;littoralis;;;Old World
71740;;Geraniaceae;Geranium;gratissimum;;71740;Fabricius;Noctuidae;Spodoptera;litura;;;Sri Lanka
71656;;Araceae;Caladium;bicolor;;71656;Fabricius;Noctuidae;Spodoptera;litura;;;West Malaysia
71518;;Compositae;Lactuca;sativa;;71518;Boisduval;Noctuidae;Spodoptera;littoralis;;;Spain
71743;;Leguminosae (P);Glycine;max;;71743;Fabricius;Noctuidae;Spodoptera;litura;;;India
71664;;Solanaceae;Capsicum;annuum;;71664;Fabricius;Noctuidae;Spodoptera;litura;;;India
71532;;Gramineae;Oryza;sativa;;71532;Boisduval;Noctuidae;Spodoptera;littoralis;;;Old World
71755;;Zingiberaceae;Hedychium;coronarium;;71755;Fabricius;Noctuidae;Spodoptera;litura;;;Hong Kong
71676;;Chenopodiaceae;Chenopodium;album;;71676;Fabricius;Noctuidae;Spodoptera;litura;;;India
71535;;Leguminosae (P);Phaseolus;vulgaris;;71535;Boisduval;Noctuidae;Spodoptera;littoralis;;;East Africa
71759;;Compositae;Helianthus;annuus;;71759;Fabricius;Noctuidae;Spodoptera;litura;;;Old World tropics
71693;;Rubiaceae;Coffea;;;71693;Fabricius;Noctuidae;Spodoptera;litura;;;India
71548;;Solanaceae;Solanum;melongena;;71548;Boisduval;Noctuidae;Spodoptera;littoralis;;;Spain
71774;;Convolvulaceae;Ipomoea;batatas;;71774;Fabricius;Noctuidae;Spodoptera;litura;;;Hong Kong
71694;;Rubiaceae;Coffea;;;71694;Fabricius;Noctuidae;Spodoptera;litura;;;Kenya
71551;;Chenopodiaceae;Spinacia;;;71551;Boisduval;Noctuidae;Spodoptera;littoralis;;;East Africa
71775;;Convolvulaceae;Ipomoea;batatas;;71775;Fabricius;Noctuidae;Spodoptera;litura;;;India
71698;;Araceae;Colocasia;esculenta;;71698;Fabricius;Noctuidae;Spodoptera;litura;;;Hong Kong
71552;;Chenopodiaceae;Spinacia;oleracea;;71552;Boisduval;Noctuidae;Spodoptera;littoralis;;;India
71782;;Compositae;Lactuca;sativa;;71782;Fabricius;Noctuidae;Spodoptera;litura;;;Hong Kong
71702;;Tiliaceae;Corchorus;capsularis;;71702;Fabricius;Noctuidae;Spodoptera;litura;;;India
71553;;Chenopodiaceae;Spinacia;oleracea;;71553;Boisduval;Noctuidae;Spodoptera;littoralis;;;Southern Africa
71787;;Verbenaceae;Lantana;;;71787;Fabricius;Noctuidae;Spodoptera;litura;;;Sri Lanka
71704;;Boraginaceae;Cordia;macleodii;;71704;Fabricius;Noctuidae;Spodoptera;litura;;;India
71557;;Leguminosae (P);Vigna;;;71557;Boisduval;Noctuidae;Spodoptera;littoralis;;;Southern Africa
71788;;Verbenaceae;Lantana;camara;;71788;Fabricius;Noctuidae;Spodoptera;litura;;;India
71705;;Leguminosae (P);Crotalaria;;;71705;Fabricius;Noctuidae;Spodoptera;litura;;;West Malaysia
71570;on nursery stock;Pinaceae;Pinus;halepensis;;71570;Boisduval;Noctuidae;Spodoptera;littoralis;;;Mediterranean
71794;;Cucurbitaceae;Luffa;acutangula;;71794;Fabricius;Noctuidae;Spodoptera;litura;;;Hong Kong
71714;;Compositae;Dahlia;;;71714;Fabricius;Noctuidae;Spodoptera;litura;;;India
71571;on seedlings;Cupressaceae;Cupressus;lusitanica;;71571;Boisduval;Noctuidae;Spodoptera;littoralis;;;Uganda
71809;;Rosaceae;Malus;;;71809;Fabricius;Noctuidae;Spodoptera;litura;;;Australia
71728;;Pontederiaceae;Eichhornia;crassipes;;71728;Fabricius;Noctuidae;Spodoptera;litura;;;Pakistan
71576;;Cruciferae;;;;71576;Fabricius;Noctuidae;Spodoptera;litura;;;India
71826;;Cucurbitaceae;Momordica;dioica;;71826;Fabricius;Noctuidae;Spodoptera;litura;;;India
71732;;Palmae;Elaeis;guineensis;;71732;Fabricius;Noctuidae;Spodoptera;litura;;;West Malaysia
71577;;Cucurbitaceae;;;;71577;Fabricius;Noctuidae;Spodoptera;litura;;;India
71846;;Solanaceae;Nicotiana;tabacum;;71846;Fabricius;Noctuidae;Spodoptera;litura;;;India
71733;;Myrtaceae;Eucalyptus;robusta;;71733;Fabricius;Noctuidae;Spodoptera;litura;;;Hong Kong
71582;;Polyphagous;;;;71582;Fabricius;Noctuidae;Spodoptera;litura;;;India
71850;;Gramineae;Oryza;sativa;;71850;Fabricius;Noctuidae;Spodoptera;litura;;;India
71736;;Moraceae;Ficus;;;71736;Fabricius;Noctuidae;Spodoptera;litura;;;India
71584;;Malvaceae;Abelmoschus;esculentus;;71584;Fabricius;Noctuidae;Spodoptera;litura;;;India
71856;;Geraniaceae;Pelargonium;;;71856;Fabricius;Noctuidae;Spodoptera;litura;;;Sri Lanka
71739;;Rosaceae;Fragaria;;;71739;Fabricius;Noctuidae;Spodoptera;litura;;;Australia
71589;;Compositae;Ageratum;;;71589;Fabricius;Noctuidae;Spodoptera;litura;;;Indonesia
71863;;Leguminosae (P);Phaseolus;vulgaris;;71863;Fabricius;Noctuidae;Spodoptera;litura;;;Sri Lanka
71754;;Compositae;Guizotia;abyssinica;;71754;Fabricius;Noctuidae;Spodoptera;litura;;;India
71592;;Alliaceae;Allium;;;71592;Fabricius;Noctuidae;Spodoptera;litura;;;India
71870;;Cupressaceae;Platycladus;orientalis;;71870;Fabricius;Noctuidae;Spodoptera;litura;;;India
71763;;Malvaceae;Hibiscus;;;71763;Fabricius;Noctuidae;Spodoptera;litura;;;India
71597;;Alliaceae;Allium;cepa;;71597;Fabricius;Noctuidae;Spodoptera;litura;;;Indonesia
71874;;Rosaceae;Prunus;persica;;71874;Fabricius;Noctuidae;Spodoptera;litura;;;Hong Kong
71766;;Malvaceae;Hibiscus;rosa-sinensis;;71766;Fabricius;Noctuidae;Spodoptera;litura;;;West Malaysia
71602;;Amaranthaceae;Amaranthus;;;71602;Fabricius;Noctuidae;Spodoptera;litura;;;West Malaysia
71877;;Rubiaceae;Psychotria;capensis;;71877;Fabricius;Noctuidae;Spodoptera;litura;;;Southern Africa
71768;;Balsaminaceae;Impatiens;balsamina;;71768;Fabricius;Noctuidae;Spodoptera;litura;;;Sri Lanka
71606;;Annonaceae;Annona;squamosa;;71606;Fabricius;Noctuidae;Spodoptera;litura;;;India
71880;;Rubiaceae;Randia;uliginosa;;71880;Fabricius;Noctuidae;Spodoptera;litura;;;India
71769;;Leguminosae (P);Indigofera;;;71769;Fabricius;Noctuidae;Spodoptera;litura;;;India
71613;;Leguminosae (P);Arachis;hypogaea;;71613;Fabricius;Noctuidae;Spodoptera;litura;;;Hong Kong
71888;;Euphorbiaceae;Ricinus;communis;;71888;Fabricius;Noctuidae;Spodoptera;litura;;;India
71772;;Convolvulaceae;Ipomoea;aquatica;;71772;Fabricius;Noctuidae;Spodoptera;litura;;;West Malaysia
71616;;Leguminosae (P);Arachis;hypogaea;;71616;Fabricius;Noctuidae;Spodoptera;litura;;;Indonesia
71892;;Euphorbiaceae;Ricinus;communis;;71892;Fabricius;Noctuidae;Spodoptera;litura;;;West Malaysia
71773;;Convolvulaceae;Ipomoea;batatas;;71773;Fabricius;Noctuidae;Spodoptera;litura;;;East Africa
71629;;Cruciferae;Brassica;;;71629;Fabricius;Noctuidae;Spodoptera;litura;;;Indonesia
71907;;Solanaceae;Solanum;melongena;;71907;Fabricius;Noctuidae;Spodoptera;litura;;;Sri Lanka
71779;;Oleaceae;Jasminum;;;71779;Fabricius;Noctuidae;Spodoptera;litura;;;India
71637;;Cruciferae;Brassica;oleracea;;71637;Fabricius;Noctuidae;Spodoptera;litura;;;Brazil
71909;;Solanaceae;Solanum;torvum;;71909;Fabricius;Noctuidae;Spodoptera;litura;;;India
71784;;Compositae;Lactuca;serriola;;71784;Fabricius;Noctuidae;Spodoptera;litura;;;West Malaysia
71648;;Cruciferae;Brassica;oleracea;gongylodes;71648;Fabricius;Noctuidae;Spodoptera;litura;;;Indo-Australian
71914;;Gramineae;Sorghum;;;71914;Fabricius;Noctuidae;Spodoptera;litura;;;Indo-Australian
71785;;Verbenaceae;Lantana;;;71785;Fabricius;Noctuidae;Spodoptera;litura;;;India
71652;;Leguminosae (P);Cajanus;cajan;;71652;Fabricius;Noctuidae;Spodoptera;litura;;;India
71919;;Verbenaceae;Tectona;grandis;;71919;Fabricius;Noctuidae;Spodoptera;litura;;;India
71792;;Linaceae;Linum;usitatissimum;;71792;Fabricius;Noctuidae;Spodoptera;litura;;;India
71658;;Compositae;Callistephus;chinensis;;71658;Fabricius;Noctuidae;Spodoptera;litura;;;Hong Kong
71920;;Combretaceae;Terminalia;tomentosa;;71920;Fabricius;Noctuidae;Spodoptera;litura;;;India
71793;;Sapindaceae;Litchi;chinensis;;71793;Fabricius;Noctuidae;Spodoptera;litura;;;Hong Kong
71663;;Solanaceae;Capsicum;;;71663;Fabricius;Noctuidae;Spodoptera;litura;;;Sri Lanka
71923;;Sterculiaceae;Theobroma;cacao;;71923;Fabricius;Noctuidae;Spodoptera;litura;;;New Guinea
71795;;Cucurbitaceae;Luffa;acutangula;;71795;Fabricius;Noctuidae;Spodoptera;litura;;;Indo-Australian
71667;;Caricaceae;Carica;papaya;;71667;Fabricius;Noctuidae;Spodoptera;litura;;;India
71927;;Ulmaceae;Trema;orientalis;;71927;Fabricius;Noctuidae;Spodoptera;litura;;;West Malaysia
71797;;Cucurbitaceae;Luffa;cylindrica;;71797;Fabricius;Noctuidae;Spodoptera;litura;;;Hong Kong
71668;;Caricaceae;Carica;papaya;;71668;Fabricius;Noctuidae;Spodoptera;litura;;;West Malaysia
71934;;Leguminosae (P);Vigna;mungo;;71934;Fabricius;Noctuidae;Spodoptera;litura;;;India
71799;;Solanaceae;Lycopersicon;;;71799;Fabricius;Noctuidae;Spodoptera;litura;;;Australia
71669;;Apocynaceae;Carissa;carandas;;71669;Fabricius;Noctuidae;Spodoptera;litura;;;India
71937;;Leguminosae (P);Vigna;subterranea;;71937;Fabricius;Noctuidae;Spodoptera;litura;;;West Malaysia
71807;;Solanaceae;Lycopersicon;esculentum;cerastiforme;71807;Fabricius;Noctuidae;Spodoptera;litura;;;Sri Lanka
71677;;Anthericaceae;Chlorophytum;;;71677;Fabricius;Noctuidae;Spodoptera;litura;;;India
71940;;Leguminosae (P);Vigna;unguiculata;;71940;Fabricius;Noctuidae;Spodoptera;litura;;;West Malaysia
71812;;Malvaceae;Malva;;;71812;Fabricius;Noctuidae;Spodoptera;litura;;;India
71678;;Compositae;Chrysanthemum;;;71678;Fabricius;Noctuidae;Spodoptera;litura;;;India
71944;;Violaceae;Viola;;;71944;Fabricius;Noctuidae;Spodoptera;litura;;;India
71813;;Anacardiaceae;Mangifera;indica;;71813;Fabricius;Noctuidae;Spodoptera;litura;;;India
71682;;Rutaceae;Citrus;;;71682;Fabricius;Noctuidae;Spodoptera;litura;;;Hong Kong
71947;;Gramineae;Zea;mays;;71947;Fabricius;Noctuidae;Spodoptera;litura;;;East Africa
71816;;Marantaceae;Maranta;arundinacea;;71816;Fabricius;Noctuidae;Spodoptera;litura;;;Hong Kong
71685;;Rutaceae;Citrus;;;71685;Fabricius;Noctuidae;Spodoptera;litura;;;West Malaysia
71958;on field crops;Polyphagous;;;;71958;Fabricius;Noctuidae;Spodoptera;litura;;;Indo-Australian
71817;;Leguminosae (P);Medicago;sativa;;71817;Fabricius;Noctuidae;Spodoptera;litura;;;India
71688;;Capparaceae;Cleome;;;71688;Fabricius;Noctuidae;Spodoptera;litura;;;Indonesia
71963;on fruits/leaves;Solanaceae;Capsicum;;;71963;Fabricius;Noctuidae;Spodoptera;litura;;;West Malaysia
71818;;Leguminosae (P);Medicago;sativa;;71818;Fabricius;Noctuidae;Spodoptera;litura;;;Indo-Australian
